DocumentID,Title,Author,Recipient,Date,Publication,Founders Online,Rotunda,authorIDs,recipientIDs,Location,geonameId,coordinates,latitude,longitude,country_code,country_name,admin1,admin2,hierarchy
FOEA-01-02-02-3554,"From George Washington to Anne-César, chevalier de La Luzerne, 22 September 1782","Washington, George","La Luzerne, Anne-César, chevalier de",1782-09-22,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3554,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3554,59627,54374,Head Quarters,,,,,,,,,
FOEA-01-02-02-3555,"From George Washington to Benjamin Lincoln, 22 September 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-09-22,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3555,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3555,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3556,"From George Washington to Robert Morris, 22 September 1782","Washington, George","Morris, Robert",1782-09-22,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3556,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3556,59627,55950,Head Quarters,,,,,,,,,
FOEA-01-02-02-3557,"From George Washington to Robert Morris, 22 September 1782","Washington, George","Morris, Robert",1782-09-22,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3557,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3557,59627,55950,Head Quarters,,,,,,,,,
FOEA-01-02-02-3558,"From George Washington to Abraham Skinner, 22 September 1782","Washington, George","Skinner, Abraham",1782-09-22,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3558,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3558,59627,58107,Head Quarters,,,,,,,,,
FOEA-01-02-02-3563,"From George Washington to John Glover, 23 September 1782","Washington, George","Glover, John",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3563,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3563,59627,299809,Head Quarters,,,,,,,,,
FOEA-01-02-02-3564,"From George Washington to Nathanael Greene, 23 September 1782","Washington, George","Greene, Nathanael",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3564,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3564,59627,52753,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3565,"From George Washington to William Heath, 23 September 1782","Washington, George","Heath, William",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3565,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3565,59627,53288,,,,,,,,,,
FOEA-01-02-02-3566,"From George Washington to William Heath, 23 September 1782","Washington, George","Heath, William",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3566,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3566,59627,53288,,,,,,,,,,
FOEA-01-02-02-3567,"From George Washington to Benjamin Lincoln, 23 September 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3567,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3567,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3568,"From George Washington to William Moore, 23 September 1782","Washington, George","Moore, William (c.1735–1793)",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3568,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3568,59627,55874,Head Quarters,,,,,,,,,
FOEA-01-02-02-3570,"From George Washington to Louis-Philippe de Rigaud, marquis de Vaudreuil, 23 September 1782","Washington, George","Vaudreuil, Louis-Philippe de Rigaud, marquis de",1782-09-23,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3570,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3570,59627,59368,Head Quarters,,,,,,,,,
FOEA-01-02-02-3572,"From George Washington to Samuel Cooper, 24 September 1782","Washington, George","Cooper, Samuel",1782-09-24,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3572,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3572,59627,365436,Head Quarters,,,,,,,,,
FOEA-01-02-02-3573,"From George Washington to John Singer Dexter, 24 September 1782","Washington, George","Dexter, John Singer",1782-09-24,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3573,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3573,59627,51363,Head Quarters,,,,,,,,,
FOEA-01-02-02-3574,"From George Washington to Anne-César, chevalier de La Luzerne, 24 September 1782","Washington, George","La Luzerne, Anne-César, chevalier de",1782-09-24,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3574,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3574,59627,54374,Head Quarters,,,,,,,,,
FOEA-01-02-02-3575,"From George Washington to Benjamin Lincoln, 24 September 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-09-24,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3575,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3575,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3576,"From George Washington to Peter Muhlenberg, 24 September 1782","Washington, George","Muhlenberg, John Peter Gabriel",1782-09-24,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3576,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3576,59627,56035,Head Quarters,,,,,,,,,
FOEA-01-02-02-3581,"From George Washington to Bartholomew von Heer, 25 September 1782","Washington, George","Heer, Bartholomew von",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3581,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3581,59627,53298,Headquarters,,,,,,,,,
FOEA-01-02-02-3583,"From George Washington to John Moylan, 25 September 1782","Washington, George","Moylan, John",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3583,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3583,59627,56027,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3584,"From George Washington to Philip John Schuyler, 25 September 1782","Washington, George","Schuyler, Philip John",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3584,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3584,59627,57820,Head Quarters,,,,,,,,,
FOEA-01-02-02-3585,"From George Washington to Elisha Sheldon, 25 September 1782","Washington, George","Sheldon, Elisha",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3585,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3585,59627,57983,Head Quarters,,,,,,,,,
FOEA-01-02-02-3586,"From George Washington to William Lord Stirling Alexander, 25 September 1782","Washington, George","Alexander, William, Lord Stirling",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3586,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3586,59627,48376,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3587,"From George Washington to George Augustine Washington, 25 September 1782","Washington, George","Washington, George Augustine (1758-1793)",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3587,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3587,59627,59628,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3588,"From George Washington to Samuel Blachley Webb, 25 September 1782","Washington, George","Webb, Samuel Blachley",1782-09-25,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3588,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3588,59627,59773,Head Quarters,,,,,,,,,
FOEA-01-02-02-3591,"From George Washington to Richard Butler, 26 September 1782","Washington, George","Butler, Richard",1782-09-26,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3591,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3591,59627,49906,Head Quarters,,,,,,,,,
FOEA-01-02-02-3593,"From George Washington to John Hanson, 26 September 1782","Washington, George","Hanson, John",1782-09-26,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3593,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3593,59627,256332,Head Quarters,,,,,,,,,
FOEA-01-02-02-3594,"From George Washington to Benjamin Lincoln, 26 September 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-09-26,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3594,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3594,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3608,"From George Washington to Meshech Weare, 28 September 1782","Washington, George","Weare, Meshech",1782-09-28,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3608,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3608,59627,59750,Head Quarters,,,,,,,,,
FOEA-01-02-02-3610,"From George Washington to Jacob Bayley, 29 September 1782","Washington, George","Bayley, Jacob, Sr.",1782-09-29,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3610,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3610,59627,48956,Head Quarters,,,,,,,,,
FOEA-01-02-02-3613,"From George Washington to Jean-Baptiste Donatien de Vimeur, comte de Rochambeau, 29 September 1782","Washington, George","Rochambeau, Jean-Baptiste Donatien de Vimeur, comte de",1782-09-29,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3613,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3613,59627,57499,Head Quarters,,,,,,,,,
FOEA-01-02-02-3615,"From George Washington to James Duane, 30 September 1782","Washington, George","Duane, James",1782-09-30,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3615,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3615,59627,51535,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3616,"From George Washington to John Hanson, 30 September 1782","Washington, George","Hanson, John",1782-09-30,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3616,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3616,59627,256332,Head Quarters,,,,,,,,,
FOEA-01-02-02-3617,"From George Washington to Benjamin Lincoln, 30 September 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-09-30,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3617,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3617,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3618,"From George Washington to Benjamin Lincoln, 30 September 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-09-30,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3618,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3618,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3627,"From George Washington to Martha Dandridge Custis Washington, 1 October 1782","Washington, George","Washington, Martha Dandridge Custis",1782-10-01,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3627,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3627,59627,59671,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
GEWN-08-01-02-0003-0040,"George Washington to Martha Washington, 1 October 1782","Washington, George","Washington, Martha Dandridge Custis",1782-10-01,GEWN,https://founders.archives.gov/documents/Washington/08-01-02-0003-0040,https://rotunda.upress.virginia.edu/founders/GEWN-08-01-02-0003-0040,59627,59671,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3630,"From George Washington to Guy Carleton, 2 October 1782","Washington, George","Carleton, Guy",1782-10-02,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3630,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3630,59627,51470,Head Quarters,,,,,,,,,
FOEA-01-02-02-3633,"From George Washington to Benjamin Lincoln, 2 October 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-10-02,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3633,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3633,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3634,"From George Washington to Richard Bennett Lloyd, 2 October 1782","Washington, George","Lloyd, Richard Bennett",1782-10-02,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3634,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3634,59627,54874,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3635,"From George Washington to Amelia Leigh Lloyd, 2 October 1782","Washington, George","Lloyd, Amelia Leigh",1782-10-02,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3635,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3635,59627,54857,"Verplanck's Point, Westchester County [N.Y.]",5144050,"41.15148, -73.75339",41.15148,-73.75339,US,United States,New York,Westchester County,United States > New York > Westchester County
FOEA-01-02-02-3636,"From George Washington to Robert Morris, 2 October 1782","Washington, George","Morris, Robert",1782-10-02,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3636,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3636,59627,55950,Head Quarters,,,,,,,,,
FOEA-01-02-02-3637,"From George Washington to Philip John Schuyler, 2 October 1782","Washington, George","Schuyler, Philip John",1782-10-02,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3637,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3637,59627,57820,Head Quarters,,,,,,,,,
FOEA-01-02-02-3639,"From George Washington to Benjamin Lincoln, 3 October 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-10-03,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3639,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3639,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3640,"From George Washington to Benjamin Lincoln, 3 October 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-10-03,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3640,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3640,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3641,"From George Washington to Robert Morris, 3 October 1782","Washington, George","Morris, Robert",1782-10-03,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3641,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3641,59627,55950,Head Quarters,,,,,,,,,
FOEA-01-02-02-3643,"From George Washington to Arthur St. Clair, 3 October 1782","Washington, George","St. Clair, Arthur, Sr.",1782-10-03,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3643,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3643,59627,58447,Head Quarters,,,,,,,,,
FOEA-01-02-02-3661,"From George Washington to Charles Asgill, 7 October 1782","Washington, George","Asgill, Charles (1762-1823)",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3661,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3661,59627,48594,Head Quarters,,,,,,,,,
FOEA-01-02-02-3662,"From George Washington to Jean François Coste, 7 October 1782","Washington, George","Coste, Jean François",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3662,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3662,59627,246250,Head Quarters,,,,,,,,,
FOEA-01-02-02-3663,"From George Washington to Benjamin Lincoln, 7 October 1782","Washington, George","Lincoln, Benjamin, Sr.",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3663,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3663,59627,54763,Head Quarters,,,,,,,,,
FOEA-01-02-02-3665,"From George Washington to Robert Morris, 7 October 1782","Washington, George","Morris, Robert",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3665,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3665,59627,55950,Head Quarters,,,,,,,,,
FOEA-01-02-02-3666,"From George Washington to John Moylan, 7 October 1782","Washington, George","Moylan, John",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3666,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3666,59627,56027,Head Quarters,,,,,,,,,
FOEA-01-02-02-3667,"From George Washington to Peter Muhlenberg, 7 October 1782","Washington, George","Muhlenberg, John Peter Gabriel",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3667,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3667,59627,56035,Head Quarters,,,,,,,,,
FOEA-01-02-02-3671,"From George Washington to Benoît-Joseph de Tarlé, 7 October 1782","Washington, George","Tarlé, Benoît-Joseph de",1782-10-07,EA,https://founders.archives.gov/documents/Washington/99-01-02-02-3671,https://rotunda.upress.virginia.edu/founders/FOEA-01-02-02-3671,59627,58797,Head Quarters,,,,,,,,,
